state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,physical_inactivity_raw_value,excessive_drinking_raw_value,motor_vehicle_crash_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,inadequate_social_support_raw_value,children_in_single-parent_households_raw_value,violent_crime_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,access_to_recreational_facilities_raw_value,limited_access_to_healthy_foods_raw_value,fast_food_restaurants_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,mental_health_providers_raw_value,health_care_costs_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,could_not_see_doctor_due_to_cost_raw_value,median_household_income_raw_value,high_housing_costs_raw_value,children_eligible_for_free_lunch_raw_value,homicides_raw_value,access_to_parks_raw_value,driving_alone_to_work_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,breastfeeding_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,drug_arrests_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,influenza_immunizations_65+_raw_value,dental_utilization_raw_value,cervical_cancer_screening_raw_value,colon_cancer_screening_raw_value,cholesterol_screening_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,lead_poisoned_children_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
OR,Columbia County,6341.76,0.172,3.9,4.1,0.06,0.198,0.282,0.194,0.147,18.92466505,291.8,29.50652874,0.164,0.00024324,0.00044594,46.73999989,0.838961039,0.666666667,0.650862069,0.570631351,0.103,0.174,0.178,0.24690422,92.29411057,10.45,0.064201842,14.18899745,0.037934286,0.410714286,328.8,37.71292087,506.512301,0.085,65.9,0.00002027,7643.2,0.198,0.077,0.148,55646,0.342930162,0.355850273,3.252676805,0.08,0.797002792,49402,0.231893446,0.146269382,0.004858103,0.013987288,0.010040079,0.002267115,0.041516538,0.900894701,0.007416325,0.499534432,0.436120849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Coos County,8176.08,0.162,3.9,2.9,0.066,0.272,0.301,0.22,0.183,16.22853382,295,39.16715201,0.193,0.000856789,0.000571193,63.30999994,0.867518494,0.700205339,0.620155039,0.553264868,0.114,0.292,0.185,0.332176122,188.3055745,9.07,0.001653793,11.10652747,0.045931367,0.36,420.1,43.23745599,375,0.101,60.3,7.93323E-05,7399.35,0.229,0.083,0.178,36567,0.333530303,0.477029279,2.704755637,0.21,0.747061665,62791,0.188179835,0.217993025,0.004475164,0.026962463,0.011004762,0.002102212,0.056345655,0.867019159,0.006043708,0.507445335,0.383531875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Crook County,5710.6,0.131,3.4,2.8,0.064,0.218,0.276,0.199,0.13,13.39118325,243.1,36.40776699,0.216,0.000287068,0.000334912,40.7299999,0.885154062,0.596638656,0.666666667,0.483415365,0.148,0.283,0.183,0.28125,219.7348435,8.65,0,14.35338022,0.045358705,0.458333333,321.3,,,0.094,,,6910.48,0.258,0.109,0.192,37473,0.370438165,0.534907598,,0.31,0.760784792,20839,0.210422765,0.213062047,0.001823504,0.016747445,0.005518499,0.000527856,0.072844186,0.889150151,0.011412127,0.503239119,0.480169702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Curry County,8931.15,0.151,3.6,2.8,0.05,0.211,0.297,0.239,0.193,22.24962811,98.4,30.16519033,0.212,0.000626454,0.000492214,44.75999999,0.855614973,0.621118012,0.658088235,0.570851293,0.12,0.263,0.19,0.40532464,171.3231418,9.52,0,17.8986934,0.053296473,0.254901961,419.7,,,0.106,46.1,0.00026848,7049.45,0.243,0.104,0.191,39958,0.384444444,0.472660996,,0.36,0.742481648,22426,0.156559351,0.282529207,0.00365647,0.020110586,0.008204762,0.001114778,0.058904843,0.879826987,0.002238075,0.50731294,0.387318905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Deschutes County,5410.15,0.095,3.7,3.2,0.059,0.124,0.201,0.157,0.167,13.84905296,289.7,31.52375077,0.199,0.000899121,0.000797812,32.06999993,0.886346301,0.702619415,0.639524245,0.689212226,0.124,0.202,0.137,0.258102975,248.2999563,8.54,0.018897604,17.72914925,0.044383707,0.410094637,274,39.15238521,431.8766067,0.073,56.5,0.000341919,7090.11,0.235,0.105,0.144,47924,0.422726206,0.44273091,2.196746332,0.51,0.781468607,160338,0.226702341,0.156051591,0.003804463,0.01145081,0.010328182,0.001621574,0.07707468,0.880458781,0.014906326,0.506342851,0.276435495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Douglas County,7409.62,0.212,4.9,3.6,0.066,0.256,0.311,0.219,0.147,20.79626902,235,40.34887167,0.194,0.000659416,0.000520103,48.45999992,0.856416054,0.708365911,0.674237048,0.538915147,0.131,0.281,0.163,0.32479569,110.2615948,8.84,0.003677605,11.14506227,0.113339061,0.443786982,372.3,52.33386781,617.1809842,0.116,67.6,0.000148601,6826.27,0.231,0.089,0.208,38196,0.343547101,0.507447249,2.68338955,0.16,0.741108213,107490,0.199990697,0.214596707,0.003125872,0.019443669,0.010093962,0.001367569,0.048199833,0.893841288,0.004477568,0.506112197,0.411778911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Gilliam County,,,,,,0.021,0.272,0.194,0.019,,160.3,,0.197,0,0,,0.923076923,0.619047619,0.827586207,0.574358974,0.073,0.184,0.065,0.317507418,19.00057002,9.52,0,0,0.213921514,0.5,,,,0.099,,,5684.7,0.219,0.13,0.039,49378,0.22863485,0.392712551,,0.31,0.685300207,1937,0.186886939,0.215797625,0.002065049,0.011874032,0.002581311,0.006711409,0.052142488,0.915332989,0.02266289,0.48631905,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Grant County,4605.05,0.069,3,1.7,0.051,0.236,0.243,0.2,0.201,25.22557485,188,32.07810321,0.216,0.001205465,0.000669703,56.33999991,0.866071429,0.475247525,0.731958763,0.64992722,0.134,0.279,0.184,0.26419061,19.01592584,8.75,0,13.39405304,0.177358102,0.3125,265.8,,,0.101,,,6291.33,0.244,0.134,,37191,0.261538462,0.405827263,,0.14,0.657815126,7410,0.188259109,0.246288799,0.002294197,0.013225371,0.003508772,0.001079622,0.030904184,0.929689609,0.004568166,0.50242915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Harney County,7726.61,0.169,3.7,2.4,0.057,0.096,0.261,0.209,0.118,31.1496155,215.6,33.76777251,0.237,0.000674855,0.000674855,63.11999989,0.804347826,0.514563107,0.650406504,0.617482518,0.144,0.297,,0.216232962,57.88153579,9.04,0,13.49709812,0.125665808,0.470588235,354.2,,,0.098,,,7407.33,0.28,0.123,0.149,35141,0.242857143,0.384550798,,,0.667807154,7373,0.222026312,0.194086532,0.00339075,0.03404313,0.00474705,0.00013563,0.0447579,0.889190289,0.002873976,0.493693205,0.443411479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Hood River County,5399.1,0.15,3.1,2,0.046,0.099,0.225,0.171,0.167,12.64281389,205.9,33.88568237,0.238,0.001827339,0.001025093,28.80999994,0.950704225,0.63559322,0.838709677,0.512681159,0.077,0.232,0.172,0.202722063,88.33511553,9.92,0.017099121,22.28461916,0.013886191,0.40625,262.7,52.56241787,,0.08,96.9,0.000490262,6441.1,0.287,0.125,0.122,48516,0.354217455,0.504178273,,0.31,0.679978462,22493,0.255012671,0.129551416,0.00360112,0.01031432,0.014493398,0.002534122,0.298492864,0.654159072,0.119924043,0.499888854,0.521748859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Jackson County,6141.43,0.139,3.7,3.7,0.06,0.19,0.23,0.145,0.147,13.52941388,257.4,36.69608547,0.223,0.000914212,0.000693031,44.00999999,0.889990983,0.657527658,0.665684211,0.580785465,0.115,0.273,0.17,0.326038248,253.20246,9.21,0.003919366,12.28778987,0.051672392,0.444117647,317.8,41.9172386,469.9480584,0.078,87.2,0.000334228,7306.48,0.264,0.112,0.171,40013,0.445999261,0.473608721,2.302878959,0.37,0.769649228,204822,0.215631133,0.181001064,0.006810792,0.014964213,0.012786712,0.003310191,0.111643281,0.831536651,0.021149703,0.512537716,0.200525575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Jefferson County,10818.71,0.137,4.3,2.1,0.068,0.179,0.287,0.215,0.184,36.17605681,524.9,68.70638755,0.277,0.00050731,0.000368953,42.58999991,0.878048781,0.655913979,0.614864865,0.437598736,0.132,0.333,0.143,0.373374278,113.3693706,9.11,0.204071221,9.223815893,0.108094811,0.52173913,419.4,97.03171173,843.8818565,0.086,70.6,,6717.63,0.34,0.137,0.137,40910,0.362570117,0.720312049,10.04890467,0.08,0.711919729,21771,0.248174177,0.162693491,0.006246842,0.178586193,0.005649718,0.001975105,0.198061642,0.615865142,0.043553576,0.482292959,0.63121547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Josephine County,8311.06,0.177,4.3,4,0.055,0.23,0.251,0.222,0.139,23.28622978,220,36.02428093,0.204,0.000808769,0.000675986,42.51999998,0.875311721,0.694327731,0.682492582,0.560871683,0.126,0.318,0.192,0.302241721,143.7792715,9.46,0.001701947,10.86405447,0.063704552,0.403846154,390.6,64.30680191,678.4260516,0.104,87,0.000108641,6611.68,0.248,0.083,0.191,36269,0.405544922,0.526149559,4.552195296,0.18,0.799278244,82987,0.201248388,0.229578127,0.004241628,0.014713148,0.009314712,0.001988263,0.065118633,0.883885428,0.004255047,0.51279116,0.449639114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Klamath County,8451.44,0.181,4.8,3.7,0.079,0.233,0.265,0.213,0.14,18.78940105,274.2,47.79131759,0.222,0.000829212,0.000693523,36.34999991,0.78898007,0.654907976,0.611494253,0.571255876,0.122,0.308,0.134,0.334100758,250.808694,9.01,0.010150812,10.55361235,0.126217967,0.425742574,410.2,56.01779389,768.6395081,0.085,45.3,7.53829E-05,7097.18,0.262,0.115,0.184,36765,0.352180583,0.579204763,6.263133683,0.2,0.735433185,66299,0.219807237,0.175734174,0.006651684,0.043907148,0.010196232,0.001598818,0.108945836,0.805864342,0.021459022,0.502722515,0.375805966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lake County,8044.16,0.107,2.5,2.4,0.072,,0.256,0.212,0.167,34.8195796,202.7,32.94797688,0.236,0.000507485,0.000253743,82.39999986,0.88372093,0.663461539,0.83,0.575399172,0.129,0.301,,0.339684626,316.706255,9.08,0.074550129,25.37427049,0.221064804,0.294117647,379.9,,,0.098,,,6734.71,0.273,0.129,0.108,35517,0.257679181,0.365168539,,0.01,0.657649254,7908,0.182599899,0.207637835,0.005311077,0.022635306,0.009104704,0.001011634,0.06917046,0.868108245,0.007005023,0.469777441,0.633312223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane County,6301.2,0.139,4,3.7,0.063,0.175,0.271,0.17,0.168,11.52404928,362.5,23.66537643,0.214,0.000906572,0.000613854,39.02999997,0.858374384,0.681556196,0.665831663,0.666347031,0.095,0.235,0.161,0.329407111,305.2270855,8.75,0.020564382,11.93605684,0.048736042,0.500875657,324.6,46.39162381,601.0991527,0.077,89.8,0.000608171,7095.27,0.254,0.088,0.148,40689,0.405715233,0.440737764,3.078626883,0.64,0.712161503,353416,0.193596215,0.154398782,0.009246893,0.013494013,0.026509835,0.002521108,0.076267062,0.842166172,0.014848336,0.508978088,0.175229945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lincoln County,7488.59,0.149,4.7,4.1,0.052,0.252,0.271,0.201,0.206,12.83299269,162.9,41.74790687,0.232,0.000564861,0.00052141,46.25,0.873939394,0.63425254,0.666003976,0.572137657,0.099,0.269,0.161,0.373376222,286.6864548,9.53,0.013142816,10.86271698,0.060530223,0.227586207,387.5,33.86282478,,0.094,84.3,0.000173804,6505.63,0.266,0.114,0.199,40507,0.380663489,0.546597061,,0.55,0.74320617,45933,0.175102867,0.222410903,0.004528335,0.03886095,0.011952191,0.001393334,0.081009296,0.840789846,0.012177536,0.514880369,0.375896077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Linn County,6828.68,0.174,4.1,3.4,0.064,0.205,0.291,0.207,0.165,16.66100701,306.8,40.96622747,0.193,0.00067604,0.000496333,53.38999999,0.868119266,0.688555347,0.627693966,0.593791512,0.116,0.277,0.156,0.333381202,121.3110796,9.16,0.003874229,9.413214442,0.086011683,0.462686567,353.1,54.96258998,659.3696426,0.087,55.3,0.00010269,7396.06,0.232,0.096,0.156,42836,0.341349052,0.408466595,2.034932154,0.39,0.778627996,118122,0.238016627,0.156304499,0.004690066,0.014925247,0.010709267,0.001625438,0.079917374,0.867899291,0.013275277,0.505604375,0.31638268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Malheur County,6196.71,0.167,3.4,1.8,0.062,0.221,0.263,0.216,0.146,15.05824804,344.9,65.64551422,0.266,0.000510839,0.000670477,43.48999989,0.735135135,0.498007968,0.702179177,0.477422565,0.101,0.351,0.193,0.313566823,281.1822533,8.81,0.312699917,6.385492162,0.055674915,0.349206349,343.4,37.24857214,,0.085,64.6,3.19275E-05,7962.19,0.341,0.121,0.169,36039,0.29180904,0.582026769,,0.36,0.721818019,31068,0.252188747,0.153791683,0.011265611,0.020245912,0.018668727,0.002059997,0.320007725,0.629071714,0.056616785,0.457319428,0.484175901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion County,6703.85,0.14,3.8,2.9,0.057,0.152,0.304,0.191,0.128,11.18721004,440.5,50.95458226,0.218,0.000714864,0.00072119,42.56999993,0.814057508,0.701724138,0.677425903,0.515050248,0.102,0.306,0.165,0.336344989,250.5382245,9.57,0.005947536,11.0709044,0.047047821,0.501144165,343.7,50.53179418,632.965529,0.085,135.2,0.000382737,7115.28,0.27,0.106,0.142,44275,0.410037132,0.542233876,2.750189134,0.55,0.720417156,318872,0.262951906,0.131087082,0.009756266,0.024555308,0.021096239,0.007874633,0.247851803,0.682336486,0.076936624,0.500824782,0.13093694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Morrow County,6710.02,0.147,4.2,1.9,0.065,0.227,0.262,0.246,0.172,,259.6,46.10169492,0.246,0.000178364,,49.93999994,0.885714286,0.466666667,0.740932643,0.348684211,0.085,0.23,0.152,0.34035198,250.5443374,9.48,0.033404105,0,0.114188441,0.142857143,362,,,0.092,75.7,,7577.15,0.301,0.134,0.106,46902,0.307133593,0.574010327,,0.13,0.720646876,11169,0.282567822,0.128301549,0.004655744,0.017817173,0.009490554,0.002148805,0.320977706,0.636404333,0.091094296,0.484376399,0.458695069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Multnomah County,6314.59,0.129,3.5,3.3,0.066,0.147,0.243,0.161,0.197,7.196740957,450,34.24402643,0.203,0.001221735,0.000858333,42.25,0.875158697,0.637974684,0.627700831,0.71836576,0.085,0.261,0.171,0.323099356,526.0815886,10.11,9.30046E-05,11.39020117,0.038184191,0.390778098,339.9,53.70958102,592.1891547,0.071,452.1,0.000957319,7357.49,0.241,0.083,0.13,46989,0.432427603,0.471844199,4.138635734,0.84,0.626465625,748031,0.20367204,0.106778997,0.053229077,0.015249368,0.067153634,0.005882109,0.110773484,0.721454057,0.052660411,0.505416219,0.013422472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Polk County,5729.22,0.144,3.9,3.2,0.058,0.133,0.295,0.196,0.111,12.11146519,309,26.27003149,0.171,0.000555504,0.000343884,34.51999998,0.816777042,0.685459941,0.597359736,0.630352681,0.087,0.187,0.185,0.224422626,237.5266082,9.71,0.091528072,10.58103086,0.082779255,0.506329114,302.4,42.81767956,373.7906772,0.087,50.5,0.000224847,7563.75,0.208,0.087,0.117,52277,0.362598271,0.406181016,,0.42,0.783831004,75993,0.2374824,0.151421842,0.00589528,0.024712803,0.020291343,0.003408209,0.12389299,0.801876489,0.030660985,0.514060506,0.199262629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Sherman County,8344.23,,,,,,0.252,0.191,,,226.6,,0.204,0,0,,0.962962963,0.652173913,0.842105263,0.650793651,0.09,0.213,,0.30075188,19.91635132,9.69,0,0,0.152340063,0.333333333,396.6,,,0.097,,,5261.95,0.234,0.121,,52263,0.208383234,0.461538462,,0.08,0.7475,1718,0.191501746,0.214202561,0.001164144,0.020954598,0.003492433,0.000582072,0.066356228,0.903958091,0.024958403,0.49185099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook County,7176.51,0.114,4.6,3.1,0.07,0.203,0.266,0.202,0.206,15.3638676,126.7,37.27185399,0.217,0.000751969,0.000435351,41.13999999,0.835784314,0.621301775,0.782894737,0.465530448,0.089,0.251,0.126,0.399879251,78.31061441,10.26,0.174703528,7.915462857,0.086578308,0.190476191,339.2,59.53857604,849.8583569,0.093,60.1,3.95773E-05,7347,0.253,0.116,0.173,41246,0.360080793,0.490124582,,0.16,0.785905527,25403,0.196905877,0.212415856,0.002952407,0.013226784,0.00913278,0.002440657,0.092863048,0.865094674,0.02246628,0.49608314,0.696039604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Umatilla County,7835.66,0.188,4,3.5,0.062,0.224,0.342,0.246,0.141,14.96957147,259.6,55.88789188,0.225,0.000539183,0.000473429,43.30999994,0.874695864,0.615678776,0.696891192,0.487839626,0.09,0.259,0.194,0.327666701,299.3079665,9.46,0.342346631,7.890480136,0.094876415,0.427184466,397.4,63.5997456,626.8436578,0.093,82.8,0.000105206,6879.73,0.283,0.106,0.14,43231,0.28334266,0.546650106,3.646434075,0.24,0.794352055,76725,0.265402411,0.127520365,0.007872271,0.042228739,0.01068752,0.001850766,0.244261975,0.687689801,0.050766297,0.478449006,0.290661361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union County,6877.28,0.131,3.7,3.1,0.071,0.144,0.276,0.189,0.13,11.36324898,302.9,28.84333821,0.189,0.000776458,0.000582343,62.63999999,0.836236934,0.670682731,0.766153846,0.54430605,0.098,0.205,0.154,0.274579907,110.0002785,9.02,0,7.764577995,0.167758414,0.390243902,345.3,56.31850279,648.08814,0.085,38.3,0.00027176,7494.98,0.224,0.1,0.15,41510,0.325425031,0.410548087,,0.41,0.716737799,25791,0.222248071,0.170408282,0.005195611,0.012446202,0.009848397,0.011127913,0.04171998,0.903144508,0.015672544,0.507308751,0.420964735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Wallowa County,6159.97,,4,1.8,0.081,0.133,0.254,0.211,0.205,22.75030506,114.2,15.95744681,0.223,0.001281686,0.000284819,67.33999991,0.853211009,0.663934426,0.902439024,0.588331964,0.112,0.268,0.119,0.342764753,19.59823616,9.05,0,0,0.09921756,0.190476191,281.7,,,0.095,,0.00014241,8050.55,0.249,0.145,0.074,38486,0.324688116,0.374429224,,0.24,0.646957717,6990,0.186981402,0.237625179,0.004291846,0.00758226,0.004005723,0.001001431,0.022889843,0.942203147,0.002262102,0.506866953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Wasco County,7869.24,0.149,2.6,2.4,0.05,0.145,0.329,0.204,0.134,9.347596207,257.8,42.11277659,0.243,0.000672868,0.000593707,55.19999993,0.857971015,0.638392857,0.665594855,0.544894366,0.085,0.258,0.205,0.317030737,101.8007731,9.58,0.014813802,7.916089452,0.153558111,0.388888889,369.7,56.49471992,598.0861244,0.091,59.6,0.000158322,6578.56,0.29,0.128,0.127,41144,0.331338135,0.515263909,,0.32,0.642159523,25234,0.230324166,0.177260839,0.00384402,0.048941904,0.008440992,0.006499168,0.155821511,0.767456606,0.080405666,0.503962907,0.330662753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Washington County,4513.04,0.113,3.2,2.9,0.06,0.13,0.241,0.163,0.156,6.6154844,262.2,27.87525419,0.172,0.000884107,0.00082015,35.06999993,0.87017925,0.660550459,0.781543676,0.73262616,0.077,0.16,0.147,0.243597062,164.2152202,10.23,0.023115504,11.66268505,0.019833349,0.496765847,241,40.81366419,427.3390134,0.058,109.4,0.000389383,7171.7,0.213,0.074,0.116,62463,0.375134068,0.334295346,1.54830486,0.72,0.740837326,540410,0.252785848,0.104113543,0.017386799,0.011787347,0.088987991,0.005103533,0.159873059,0.694356137,0.053554167,0.507570178,0.055900398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Wheeler County,5666.76,,,,,,0.257,0.204,,,208.2,,0.263,0,0.00137931,,0.857142857,0.545454546,0.826086957,0.604938272,0.099,0.359,,0.344660194,,9.01,0.191082803,0,0.459749173,,366,,,0.102,,,6431.14,0.293,0.178,,32491,0.244592346,0.524663677,,0.02,0.558943089,1426,0.177419355,0.298737728,0.000701262,0.01542777,0.005610098,0.001402525,0.047685835,0.899719495,0.009151414,0.50631136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Yamhill County,5401.38,0.136,3.6,3.1,0.054,0.189,0.274,0.19,0.145,13.83991431,258.1,33.31446897,0.201,0.000724288,0.000482859,36.53999996,0.844551282,0.62745098,0.724087591,0.549721208,0.092,0.203,0.165,0.281652273,136.7878441,9.99,0.292317886,8.047642041,0.042217486,0.408,289.9,44.34053531,565.3266332,0.073,56.9,0.000342025,8058.64,0.24,0.115,0.144,52103,0.380398769,0.443035637,,0.6,0.746157546,100000,0.24669,0.1377,0.00839,0.02032,0.01629,0.00221,0.15108,0.78733,0.040925228,0.49686,0.226034095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Pennsylvania,6972.71,0.141,3.5,3.6,0.084,0.207,0.29048554,0.260366265,0.173,12.10687628,374.0874052,29.39279137,0.121,0.000785675,0.000573766,69.62999988,0.840347179,0.66813841,0.82627356,0.60493707,0.079,0.194,0.21,0.320552408,386.0054549,13.18,0.132708368,11.05543902,0.044683726,0.486574497,350,57.62297713,754.0529657,0.09961582,292.5,0.000559062,9836.31,0.145,0.054,0.104,50221,0.322419126,0.331284298,5.672396845,0.351494235,0.765341892,12742886,0.216682391,0.155503628,0.105372284,0.003172044,0.028929789,0.000576322,0.058890192,0.791995471,0.017823757,0.512311261,0.21343183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Adams County,5836.5,0.124,4.2,3.1,0.072,0.21,0.264,0.278,0.147,19.28510818,122.3,26.78842073,0.124,0.00057175,0.000276017,54.28999996,0.895255148,0.702898551,0.89004329,0.492923357,0.067,0.131,0.169,0.259301812,144.8427165,13,0.046043953,9.85775263,0.030429593,0.465116279,304.6,51.18487541,676.8483166,0.101,64.2,0.000157724,8874.89,0.146,0.068,0.101,54460,0.331971585,0.255089236,1.714231838,0.14,0.816248841,101434,0.217747501,0.161001242,0.01543861,0.003125185,0.00797563,0.000345052,0.062434687,0.902665773,0.014859728,0.507946054,0.536757818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Allegheny County,7253.45,0.129,3.4,3.5,0.086,0.198,0.286,0.256,0.189,7.374309604,412.1,24.3455451,0.104,0.001022997,0.000800109,71.43999982,0.805303717,0.579524108,0.863699469,0.739378299,0.07,0.191,0.205,0.336695219,475.3979823,14.36,0.011927025,15.51231882,0.064389494,0.475949367,363.8,60.56391736,801.9360349,0.096,213.4,0.00079521,10924.07,0.125,0.037,0.1,49682,0.304983992,0.315653461,7.630200473,0.46,0.711688929,1227066,0.194921871,0.166165471,0.131204027,0.001626644,0.029156541,0.000301532,0.017028424,0.804924104,0.007313916,0.520432479,0.024862917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Armstrong County,7190.89,0.142,3.2,3.9,0.073,0.241,0.342,0.275,0.2,17.56704586,140.7,27.85241497,0.121,0.000522542,0.000290301,88.79999995,0.823376623,0.630136986,0.915470494,0.494928253,0.084,0.19,0.216,0.308497927,135.9306433,14.3,0.040199483,11.61204169,0.014839784,0.449275362,363.1,49.81020594,557.3248408,0.105,49.5,0.000101605,10339.7,0.145,0.053,0.097,41934,0.234109765,0.319126601,2.246947726,0.2,0.820306018,68568,0.201697585,0.185363435,0.008517093,0.00093338,0.00240637,0.000131257,0.006183643,0.975236262,0.0022269,0.505848209,0.674866915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Beaver County,7388.26,0.166,3.7,3.2,0.077,0.204,0.313,0.28,0.15,12.15846701,301.4,28.14156533,0.102,0.000439365,0.000497947,78.28999996,0.793017456,0.570155902,0.785312324,0.634072632,0.074,0.181,0.189,0.314626045,307.0474898,14.62,0.330073015,6.444016145,0.123922724,0.552631579,368.1,52.99641744,544.2025766,0.111,62.4,0.000169888,10276.1,0.122,0.044,0.075,48140,0.275549161,0.229134235,4.218243656,0.26,0.826089703,170414,0.201720516,0.185043482,0.062970179,0.001197085,0.004770735,0.000287535,0.012551786,0.90284249,0.005149871,0.516630089,0.258275233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
