state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,inadequate_social_support_raw_value,children_in_single-parent_households_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_poisoning_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,could_not_see_doctor_due_to_cost_raw_value,median_household_income_raw_value,children_eligible_for_free_lunch_raw_value,homicides_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,breastfeeding_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,influenza_immunizations_65+_raw_value,dental_utilization_raw_value,cervical_cancer_screening_raw_value,colon_cancer_screening_raw_value,cholesterol_screening_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
WI,Wisconsin,5877.54,0.118,3.2,3,0.07,0.183,0.290812596,8.253458065,0.222886568,0.776945996,0.244,0.393867121,431,28.58683344,0.103216278,0.000810782,0.000602473,,54.983,0.899007566,0.702400164,0.870194955,0.653226609,0.069286679,0.183,0.167,0.302718171,247.5759459,62.2,11.49,0.058347906,0.148108907,0.79919768,0.255,301.9,53.58627195,6.5,0.086571278,106.5,0.130329196,0.048077193,10.28643321,12.16943399,0.125943908,0.04456645,8329.361858,,0.095,51063,0.332229948,3.202884951,5726398,0.230084776,0.143982308,0.062282448,0.0107073,0.023972463,0.00045045,0.060745628,0.830532293,0.015893364,0.503587227,0.298461786,889.69,3.3,2.4,94.9,471.2,0.140905089,0.207,25490,2,38.6561576,585,69.7,0.239925552,0.022322237,0.6945,3.1,,0.234280923,,,,0.32583,16461,0.132,,1.109225428,3.5,832.1,110.6,0.27408515,673480,1006898,794680,362529,2837587,643524,974902,798941,460377,2877744,0.06
WI,Adams County,7412.64,0.149,3.2,3.3,0.079,0.23,0.302,8.078560208,0.272,0.439616767,0.249,0.681818182,159.2,48.41713222,0.122333448,9.64646E-05,9.67165E-05,,64.49404417,0.886238532,0.631578947,0.925,0.479578393,0.099378249,0.267,0.196,0.35538184,152.7527656,72.2,11.77,0.005168137,0.144539615,0.793988648,0.374,365.1,,,0.108,101.5,0.124,0.059858394,12.22560313,19.69680504,0.142818792,0.05560308,7399.498146,,0.129,42241,0.595054945,,20679,0.156632332,0.255041346,0.030919952,0.011087216,0.004348865,0.000286738,0.038709677,0.907622461,0.006783719,0.460597372,1,829.6,4.6,1.5,56,479.9,0.301242236,,61,1.3,21.92565856,363.4,64,0.315540002,0.020632495,0.6901,4.2,,0.267691322,,,0.884,0.29032,40,0.149,,0,5.6,588.7,58.4,0.096352968,1350,3318,4241,2290,11199,1364,2293,3635,2279,9571,0.05
WI,Ashland County,6485.14,0.105,3.3,3.9,0.053,0.163,0.305,6.990642977,0.209,0.605124714,0.188,0.5,136.3,33.15881326,0.130097383,0.001672655,0.000562781,,57.17663331,0.871287129,0.686390533,0.911556604,0.680707666,0.087281214,0.262,0.231,0.388447851,248.9199753,53.1,10.93,0.017871613,0.154343144,0.742374279,0.17,346.7,79.77662545,,0.092,51.5,0.143,0.12836473,11.40440912,12.28167136,0.160375369,0.054748313,7350.127136,,0.064,39134,0.493797381,,15992,0.227426213,0.168896949,0.003782711,0.110938857,0.003658688,0.000248047,0.019347637,0.837963537,0.00265569,0.500496093,0.548616699,353.12,3.3,2.3,238.1,438.3,0.311557789,,81,6.6,29.80659377,352,157.4,0.249191478,0.046013651,0.6207,8.9,,0.336628018,,,0.677,0.3089,19,0.175,,0,4,1292.9,90.6,0.403574397,1861,2609,2266,1187,7923,1678,2777,2251,1421,8127,-0.04
WI,Barron County,5553.06,0.103,3.1,2.8,0.059,0.239,0.328,8.633701381,0.241,0.576040985,0.225,0.322580645,265.9,28.97681855,0.110037935,0.001067934,0.000568517,,62.38500271,0.893787575,0.686419753,0.89293049,0.554945575,0.076105389,0.209,0.175,0.294920319,76.50641124,52.7,11.51,0.330724356,0.15061792,0.80407822,0.215,281,41.11046624,,0.085,38.4,0.112,0.029337823,4.358532918,15.25486521,0.132915338,0.048918789,8930.678826,,0.13,42676,0.373386169,,45733,0.216517613,0.191218595,0.009663728,0.00916313,0.005637175,0.000174121,0.020372184,0.946348895,0.006857884,0.501904451,0.659276215,882.68,3.9,1.9,64.7,425.7,0.212583413,0.179,71,1.7,31.18264118,543.4,167.1,0.266148501,0.034795003,0.7115,2.5,,0.300198244,,,0.832,0.31887,42,0.146,0.459,0,4.8,682.4,100.7,0.288394601,4775,7089,6921,3933,22718,4632,6950,6910,4667,23159,0.02
WI,Bayfield County,6665.67,0.145,3.1,3.4,0.05,0.159,0.289,7.960858511,0.223,0.47988544,0.233,0.476190476,72.9,21.44586648,0.14478569,0.000198689,0.000264918,,48.34928861,0.863157895,0.662921348,0.906331169,0.624177347,0.102930033,0.232,0.189,0.279642857,193.3376297,76.7,10.98,0.280580852,0.135908441,0.746419418,0.307,305,,,0.097,61.1,0.12,0.078927698,,18.88413638,0.165965922,0.081578068,7664.41098,,0.089,44487,0.463829787,,15099,0.18458176,0.223326048,0.003964059,0.098440803,0.002906977,6.60677E-05,0.011892178,0.859474102,0.002567483,0.487116808,1,443.74,1.5,1.9,132.9,376.7,0.239350913,,11,4,21.6753904,387.5,137.3,0.268693352,0.044036253,0.6,6.5,,0.363738739,,,0.855,0.35789,9,0.133,,0,7.7,1004.3,80.4,0.242291426,1427,1927,2760,1524,7638,1364,1963,2617,1498,7442,0
WI,Brown County,4921.92,0.141,3.9,3.2,0.065,0.187,0.293,8.291560936,0.206,0.77660308,0.253,0.55952381,455.8,31.45103646,0.11321307,0.000680159,0.000636283,,40.32230947,0.876932591,0.712446352,0.861826356,0.658505404,0.063158864,0.157,0.143,0.29778164,201.7375503,50.1,11.26,0,0.137566411,0.825303592,0.145,260.2,46.16543424,6.1,0.085,77.5,0.111,0.064310629,8.428512656,10.01991015,0.13959896,0.048976597,8560.25697,,0.082,51100,0.326585823,2.00398203,253032,0.245364223,0.122684087,0.022187454,0.029886608,0.029291909,0.000706454,0.074848232,0.833208939,0.02306828,0.504396381,0.14494349,787.15,3.2,2.2,79.6,486.9,0.119107957,0.199,1001,2.6,31.7535125,596.7,66,0.237800517,0.02751881,0.7399,1.8,0.238,0.201034718,0.818,0.697,0.83,0.33603,244,0.121,0.458,0,2.6,743.6,86.4,0.182807108,31296,47976,33664,13210,126146,29870,44858,33337,17388,125453,0.09
WI,Buffalo County,5738.07,0.212,3.4,2.7,0.057,0.185,0.334,8.540575166,0.238,0.653933907,0.275,0.545454546,192,19.61404619,0.111475709,0.000221582,0.000750019,,64.70340627,0.933333333,0.743421053,0.899587912,0.574900133,0.056715576,0.153,0.287,0.267320041,39.29684839,58.2,11.88,0,0.12034632,0.715547703,0.345,271.4,,,0.097,,0.095,0.071059558,,16.58271666,0.131321875,0.05847569,7710.351811,,0.14,48009,0.257539493,,13333,0.213155329,0.189529738,0.002818782,0.003115496,0.002076997,0,0.019583117,0.966174616,0.008922981,0.491358208,1,480.09,3.8,1.9,137.5,366.1,0.175313059,,68,1.7,29.32964285,508.4,140,0.343253492,0,0.7481,4.2,,0.275225595,,,0.812,0.33582,0,0.107,,0,1.7,870.9,83.1,0.36655659,1477,2009,2146,1171,6803,1426,2042,1918,1346,6732,-0.02
WI,Burnett County,6821.08,0.14,2.6,2.4,0.07,0.147,0.305,8.242031081,0.238,0.468978456,0.22,0.333333333,154.8,33.09481217,0.142528736,0.000257998,0.000325055,,69.74506424,0.8671875,0.6,0.570655738,0.568360041,0.080426001,0.25,0.177,0.375712848,169.4053871,82.5,11.58,0.101662214,0.203641268,0.799204455,0.31,320.7,,,0.106,44.3,0.127,0.038293289,,17.10078664,0.167667384,0.07073955,8364.679179,,0.103,37336,0.370261318,,15382,0.191197504,0.246846964,0.005154639,0.048518041,0.003414949,0.000257732,0.013659794,0.907603093,0.002642456,0.493878866,1,535.35,,,58.2,416.2,0.346289753,,26,1.5,20.07068922,444.2,146.6,0.332256016,0.029383657,0.6591,4.5,0.262,0.297324083,,,0.83,0.4,0,0.167,,0,5.3,697.8,64.8,0.18477308,1307,1859,2775,1863,7804,1263,1846,2665,1869,7643,-0.01
WI,Calumet County,4744.35,0.116,2.4,2.5,0.057,0.11,0.31,9.495059346,0.181,0.761185191,0.355,0.608695652,189.9,13.19543509,0.07647086,0.000141443,0.000221622,,45.22479558,0.875968992,0.742574257,0.927364865,0.691951053,0.053690288,0.08,0.147,0.203833423,112.3297611,48,11.53,0.002855468,0.08458801,0.837261548,0.228,253.1,38.20658299,,0.077,15.2,0.075,0.017366757,4.228585236,12.0816721,0.093402082,0.038736284,8143.843132,,,69658,0.204253612,,49634,0.260466616,0.124571866,0.004991949,0.004267311,0.021115137,0.000483092,0.035748792,0.924476651,0.015606506,0.499436393,0.275346634,687.01,2,0.8,27.1,479.5,0.088364654,,50,,18.35199246,266.2,62.3,0.115365496,0.012522213,0.8271,3.5,,0.145058249,,,,0.3133,19,0.061,,0,3.8,363.6,92.6,0.212295332,7018,8171,6976,2607,24772,6810,8017,6746,3062,24635,0.21
WI,Chippewa County,5900.13,0.11,2.3,2.7,0.061,0.235,0.297,8.437581772,0.184,0.507313947,0.212,0.5,299.5,26.21086828,0.096006698,0.000732741,0.000540352,,69.26494577,0.912332838,0.742307692,0.862358079,0.61782806,0.064782443,0.172,0.138,0.264421404,108.5286311,69.3,11.49,0.010165775,0.126522188,0.804829499,0.24,283.6,70.13822362,7.1,0.089,22.5,0.109,0.054056504,9.863044581,12.91589171,0.116052852,0.046144666,9115.974988,,0.117,49867,0.312654808,,62922,0.229649407,0.151568609,0.015400035,0.005600013,0.013475031,0.000302273,0.012552301,0.944874875,0.005308856,0.481537458,0.461427542,769.38,4.3,2,143.1,496.5,0.207218821,0.303,199,1.9,35.00064182,429.8,92,0.246531945,0.036025724,0.7591,2.9,,0.334382246,,,,0.33702,22,0.115,0.472,0,2.4,901.3,141,0.290124139,7510,10838,9475,4541,32364,6952,9461,8682,5411,30506,0.13
WI,Clark County,6352.54,0.121,3,2.5,0.05,0.213,0.294,8.607996302,0.25,0.392159124,0.269,0.178571429,158.3,23.39389621,0.179816261,0.000402971,0.000464644,,72.79366024,0.883211679,0.638190955,0.906556373,0.448881374,0.071223435,0.267,0.175,0.166583242,223.1731338,60.8,11.52,0.027141193,0.154643131,0.727976457,0.277,306.5,79.33949867,6.7,0.081,32.7,0.113,0.029895611,,22.79084223,0.20361991,0.132400117,8458.276585,,0.128,43133,0.363908873,,34435,0.288601713,0.157339916,0.002679884,0.006800565,0.004063049,0.000461055,0.038037057,0.943924156,0.009797127,0.493069763,0.917296051,653.39,5.4,2.9,50.9,481.8,0.118996106,,45,1.2,35.43462557,443.2,100.9,0.340878083,0.011179488,0.4833,2.5,,0.326518776,,,0.822,0.33657,33,0.171,,2.905540866,2.4,982.1,83.9,0.364789481,5115,5594,4271,2186,17166,4989,5524,4121,2818,17452,0.03
WI,Columbia County,5853.39,0.12,2.5,2.5,0.064,0.226,0.333,8.977385975,0.267,0.604120845,0.306,0.28,168.7,22.65688672,0.087626129,0.000667733,0.000442173,,62.48559753,0.905797101,0.65720524,0.891919332,0.635410198,0.067025903,0.13,0.116,0.289493924,178.8929889,70.3,11.93,0.030175248,0.119415995,0.815467974,0.409,306.7,46.92016066,,0.096,30.7,0.101,0.017316977,12.7506133,17.85085863,0.10344425,0.047144557,7262.723948,,0.084,55986,0.223358349,2.550122661,56539,0.227365182,0.152920993,0.012676975,0.005694942,0.005589153,0.000617099,0.026041575,0.942186646,0.005355834,0.492127581,0.606707371,801.28,3.5,3.1,129.1,474.8,0.177786348,,242,2,45.72125411,536.3,88.6,0.260616273,0.014516041,0.7564,2,,0.190980808,,,,0.35619,45,0.093,0.452,0,2.5,1059.3,109.9,0.309866708,6264,9938,8790,3800,28792,5955,8952,8273,4756,27936,0.08
WI,Crawford County,6448.35,0.091,3.1,2.6,0.064,0.228,0.291,7.527937105,0.211,0.63025715,0.223,0.411764706,119.7,25.74750831,0.10614482,0.000658131,0.000483092,,67.16984581,0.875,0.607361963,0.951649746,0.540810661,0.075715707,0.217,0.142,0.304287305,,86.9,11.84,0,0.121190131,0.77911117,0.288,321.8,,,0.094,49.5,0.114,0.132294598,11.02414287,30.52839565,0.128191489,0.049959925,7584.346323,,0.117,41968,0.419720768,,16560,0.214855073,0.194444444,0.017905264,0.002395353,0.004491287,0.000359303,0.010120367,0.958141206,0.002667175,0.485897359,0.624188897,436.76,5,2.3,122.2,500.8,0.174220963,,17,,35.61633024,426.8,76.1,0.321480898,0.026952665,0.655,0.9,,0.248824912,,,0.729,0.29787,7,0.147,,0,3,673.8,57.5,0.337556561,1851,2664,2497,1366,8378,1738,2311,2599,1591,8239,-0.03
WI,Dane County,4626.98,0.09,3.1,3,0.063,0.136,0.248,8.455379036,0.18,0.917116907,0.229,0.442528736,391,17.71161852,0.081877767,0.001223892,0.000645452,,46.79472877,0.92263792,0.744910549,0.85471868,0.799779702,0.047455752,0.14,0.154,0.271551026,242.8659823,44.5,12.02,0.024645692,0.163709041,0.7300165,0.218,243.3,45.18363922,4.6,0.061,145.4,0.112,0.04656217,10.00036365,9.273064475,0.097111408,0.036928,7479.367254,,0.087,60119,0.268484175,1.515206614,503523,0.212705279,0.110493463,0.051442625,0.004675137,0.049760704,0.000465298,0.060386016,0.815476095,0.01813172,0.505160578,0.123299179,831.32,2.3,1.9,96.7,442.7,0.087368378,0.213,2080,1.6,38.7043228,377.3,32.7,0.192622581,0.018901809,0.7303,3.2,0.222,0.255258954,0.815,0.684,0.885,0.40085,987,0.128,0.463,1.66686808,2.4,870.6,86,0.166641207,56948,100939,64522,24539,246948,54728,97349,66379,31593,250049,0.14
WI,Dodge County,5941.27,0.146,3,3.5,0.062,0.145,0.335,8.842281124,0.256,0.681057696,0.265,0.323529412,413.9,22.73803884,0.094634202,0.000473715,0.000260137,,55.96863294,0.898285714,0.673234811,0.914481075,0.565241298,0.073365644,0.128,0.208,0.25954753,93.56619242,75.6,11.97,0.120299982,0.120542293,0.822853061,0.281,322.4,45.30125334,3.9,0.09,182,0.106,0.020741437,10.30723616,14.81665198,0.113260427,0.046739294,7755.242756,,0.094,51602,0.300075905,,88415,0.212260363,0.157314935,0.026870752,0.004643771,0.005477846,0.000518479,0.040463926,0.915307537,0.008134639,0.473427937,0.486418279,872.99,3.7,2.3,95.8,447.2,0.173747277,0.301,249,1.7,32.24959393,556.5,84.9,0.292200781,0.020978179,0.6722,1.5,,0.213661434,,,,0.31549,54,0.097,0.45,0,2.5,847.7,161.1,0.353826613,9666,18235,13304,5750,46955,9181,13602,11877,7045,41705,0.03
WI,Door County,4995.22,0.073,2.6,2.6,0.056,0.156,0.309,8.256193147,0.193,0.668598165,0.26,0.266666667,165.3,18.16860465,0.113479181,0.000790798,0.000683036,,42.2129474,0.918918919,0.726086957,0.945220588,0.608859397,0.092519685,0.169,0.119,0.297067573,39.55885879,63.6,10.98,0,0.144318597,0.750598002,0.214,251.5,,,0.093,28.2,0.122,0.046550823,5.096580195,12.74145049,0.131588602,0.056665386,7607.841107,,0.081,48055,0.259960992,,27817,0.176115325,0.244742424,0.005447833,0.006809792,0.00462349,0.000143364,0.025232071,0.950969499,0.00841441,0.507544533,0.689868634,424.16,3.7,3.7,39.5,471.1,0.127659575,,65,1.8,31.49597063,389.3,95.8,0.273553629,0.034533649,0.7709,4,,0.175560712,,,0.84,0.37838,19,0.108,,0,4.6,674.4,78.1,0.274009034,2205,3590,4678,3280,13753,2099,3250,5008,3776,14133,-0.01
WI,Douglas County,6422.78,0.154,3.4,2.9,0.06,0.233,0.297,8.172392759,0.229,0.643945742,0.275,0.464285714,297,30.10732263,0.110176895,0.000362771,0.0004111,,62.58378992,0.88377193,0.638709677,0.875917526,0.690471819,0.063901394,0.215,0.177,0.331826985,173.0849174,69.2,11.23,0,0.137669802,0.804413793,0.237,345.8,39.28655614,7.4,0.085,49.6,0.117,0.064270655,8.463073333,13.67111846,0.132497991,0.046348749,8788.052462,,0.13,43573,0.376988984,,43785,0.210277492,0.151330364,0.011178515,0.020153137,0.008724695,0.000159044,0.011928294,0.923136346,0.003211319,0.500034081,0.387554066,838.91,,,210,365.7,0.201435162,0.294,152,,29.73778936,586.1,169.2,0.287698409,0.052082472,0.6462,2.6,,0.28424771,,,0.902,0.35958,14,0.157,,0,5.4,964.4,77.7,0.367681293,4658,7566,6443,3052,21719,4470,7578,6445,3872,22365,0.02
WI,Dunn County,5138.28,0.1,2.9,1.9,0.059,0.157,0.287,8.291264906,0.222,0.600177851,0.236,0.32,284.3,14.11719203,0.100203631,0.000591299,0.000317662,,50.57955813,0.93315508,0.678807947,0.910183674,0.660071392,0.059288693,0.181,0.188,0.276193709,87.86204894,58.6,11.71,0.404993622,0.145334174,0.764595276,0.279,258,38.63880993,,0.071,36,0.118,0.050863574,4.992295224,16.97380376,0.118792929,0.045814787,7781.369702,,0.088,47214,0.325517017,,44072,0.199015248,0.133191142,0.006156153,0.003998092,0.026918971,0.000363463,0.015129143,0.937416233,0.005647127,0.495831535,0.593132225,752.77,2.7,1.6,85.1,398.2,0.152066116,,169,1.6,30.53109479,397.2,110.1,0.340772863,0.007608812,0.7022,3.8,,0.295150721,,,,0.3515,37,0.16,,0,2.4,833,132.7,0.236536961,5100,8778,5750,2651,22279,4852,8141,5597,3068,21658,0.1
WI,Eau Claire County,4772.88,0.108,3.1,2,0.06,0.168,0.288,7.949352885,0.232,0.679772322,0.237,0.295454546,406.5,16.63055945,0.102391349,0.001261526,0.000874083,,57.81648248,0.929095355,0.754689755,0.870459662,0.718853594,0.058840995,0.178,0.171,0.244429208,161.7795753,51.6,11.64,0.016426031,0.149337411,0.801378362,0.116,253.8,45.52097559,5.6,0.069,41.9,0.121,0.078113946,9.31485542,10.34983936,0.122662654,0.041974731,8239.173063,,0.068,47895,0.342721001,,100677,0.206710569,0.13270161,0.008789689,0.00552237,0.0346877,0.000440988,0.019994788,0.917976267,0.009443783,0.509391036,0.230007292,779.94,3.6,2.3,164.1,439.6,0.16741024,0.346,513,3.8,36.51166779,452,103.7,0.214921788,0.006217998,0.7379,5.3,,0.285697815,,,,0.36201,39,0.152,0.475,0,2.7,966,76.1,0.24753227,11545,18909,12286,5979,48719,11302,19109,12812,7946,51169,0.06
WI,Florence County,4677.83,0.159,3.4,2.4,,0.258,0.304,6.691895828,0.245,0.4962695,0.253,0.4,202.7,16.93121693,0.13044733,0.000675676,0.000223115,,,0.9,0.75,,0.541813899,0.073434125,0.211,0.127,0.237543453,178.1869478,,10.54,0,0.170731707,0.803287108,0.217,288.4,,,0.095,,0.109,0.222674186,,,0.14737229,0.070351759,7388.952441,,0.179,44666,0.328482329,,4482,0.162873717,0.236724677,0.002665482,0.007552199,0.003331853,0.000222124,0.010884052,0.96512661,0.000234852,0.485561973,1,472.97,,,,333.1,0.044444444,,26,,19.55146636,,,0.279108399,0.053582227,0.8636,5.3,,0.21187801,,,0.855,0.31034,4,0.131,,0,5.3,,,0.207214945,340,589,809,520,2258,331,539,763,515,2148,-0.13
WI,Fond du Lac County,5358.97,0.116,2.9,2.8,0.069,0.184,0.31,8.760004552,0.251,0.780071434,0.216,0.230769231,283.1,24.73811442,0.095276221,0.00069554,0.000618599,,47.54745021,0.91886196,0.695086705,0.923626866,0.586473929,0.06565758,0.13,0.15,0.247749338,172.7417478,64,11.78,0.036185827,0.126590095,0.810195249,0.223,282.7,40.8567005,5.5,0.087,34.4,0.105,0.030613712,8.964258222,12.66379336,0.114901345,0.044619202,7320.643079,,0.062,53548,0.294775317,,101843,0.222754632,0.15713402,0.012498036,0.005389962,0.011575165,0.000314169,0.04483781,0.916617578,0.010661761,0.507981857,0.351293379,636.76,2.8,2.7,96.9,491.2,0.124436816,0.354,303,2.9,40.80803181,452.4,78.9,0.225533839,0.013996428,0.7214,3.3,,0.21312336,,0.637,,0.29841,119,0.094,0.46,1.969841723,4.8,613,140.7,0.320031905,11433,17613,14074,6824,49944,10930,17475,14570,9006,51981,0.04
WI,Forest County,7717.28,0.124,3.3,2.4,0.082,0.194,0.3,6.643717904,0.247,0.582975065,0.214,0.642857143,465.6,42.92722813,0.155543374,0.000324816,0.000434499,,56.03567749,0.937172775,0.626984127,0.7736,0.520562207,0.095009806,0.243,0.192,0.336619024,66.73926025,111.1,10.7,0,0.127990431,0.778227985,0.246,355.4,130.9835675,,0.119,,0.137,0.173425151,,32.62158956,0.180945208,0.090480679,7656.297973,,0.087,39167,0.208837772,,9206,0.214968499,0.212796003,0.008397029,0.138658629,0.001937776,0.001184196,0.016363441,0.816880181,0.002032061,0.490364948,1,1461.67,5.5,3.2,101,509.1,0.298405467,,31,3.3,34.2654177,566.6,245.4,0.489505178,0,0.7293,5.9,0.271,0.312691132,,,0.857,0.22881,22,0.154,,0,4.5,1112.5,83.6,0.213641927,867,1287,1392,1020,4566,884,1225,1420,1111,4640,-0.07
WI,Grant County,5450.34,0.107,2.9,2.3,0.057,0.172,0.266,8.531738208,0.195,0.582213717,0.26,0.363636364,152.3,16.27813505,0.121866487,0.000546768,0.000313191,,54.96077227,0.91796875,0.667605634,0.955342578,0.620877026,0.057764307,0.192,0.203,0.248339973,164.2624414,58.8,11.76,0.107882036,0.113808405,0.75473332,0.275,308.3,43.53604326,6.6,0.092,27.4,0.111,0.041111648,5.368141493,19.21229587,0.140514905,0.071544277,7101.313133,,0.062,46503,0.309203143,,51087,0.207547909,0.1605888,0.011138204,0.002379791,0.007061348,0.000136545,0.012737735,0.96147469,0.005231689,0.479625476,0.644879706,562.39,2.7,1.6,61.7,451.7,0.127566623,,97,0.5,31.90504141,440.4,84.5,0.251526582,0.011855581,0.5261,5.3,,0.227284074,,,,0.31429,12,0.147,0.466,7.87200126,2.7,567.1,48.1,0.351400223,5773,9563,7119,3892,26347,5302,7783,7024,4964,25073,0.03
WI,Green County,5100.96,0.072,2.3,2.2,0.067,0.124,0.283,8.804943253,0.204,0.642798979,0.245,0.4,173.5,26.80437723,0.095883793,0.000677672,0.000433499,,48.75573162,0.943965517,0.691256831,0.876495327,0.634621849,0.064460895,0.122,0.162,0.207609313,117.0705146,68.6,12.05,0,0.114167813,0.780133065,0.347,263.8,47.1881419,,0.079,22.9,0.099,0.03782359,7.137475713,17.84368928,0.117442172,0.042803697,7527.018045,,,55154,0.275281791,,36909,0.234793682,0.159527487,0.004192248,0.002326022,0.00567982,0.000297514,0.027885214,0.952587023,0.008238093,0.504854894,0.602166006,552.98,3.6,2.5,73.2,404.2,0.158878505,,92,0.8,41.52560065,467.5,88.6,0.289079652,0.029253418,0.7689,2,,0.173543016,,,0.747,0.3481,41,0.09,,0,3.3,907,116.1,0.343949045,4410,5925,5459,2428,18222,4274,5750,5328,3283,18635,0.09
WI,Green Lake County,7422.46,0.177,4.1,3.8,0.051,0.19,0.296,8.796152095,0.271,0.582331636,0.21,0.153846154,157.1,25.87064677,0.111023674,0.001099822,0.000367666,,52.76417285,0.931623932,0.64,0.878088803,0.508396204,0.076344302,0.182,0.201,0.240231214,34.0496368,80.6,11.79,0.557627119,0.119647355,0.752098128,0.27,345.4,91.34505595,,0.1,51.1,0.108,0.021346904,,17.16994513,0.13174632,0.05866426,7270.698754,,,46751,0.309817945,,19039,0.224381533,0.201166028,0.004715004,0.003510059,0.005186505,0.000261945,0.040706203,0.941586337,0.012715864,0.499214166,0.74326807,455.64,4.3,3.7,97.9,460.7,0.192757009,,47,1.6,38.69643137,499.8,103.1,0.244871993,0.029081034,0.6905,3.4,,0.264096846,,,0.758,0.27184,29,0.106,,0,3.9,827.5,92.2,0.305904582,2113,2823,2942,1651,9529,1985,2575,2965,2023,9548,0
WI,Iowa County,5760.1,,1.9,2.9,0.046,0.205,0.282,9.044992209,0.246,0.497741377,0.264,0.333333333,152.5,21.52251893,0.093830717,0.00072037,0.000294031,,45.39470914,0.863849765,0.644736842,0.930781759,0.645617667,0.061651218,0.139,0.103,0.150026046,111.2942536,63.4,11.9,0.094340338,0.110767646,0.750761584,0.362,285.4,,,0.099,41,0.091,0.030037744,8.495145631,21.23786408,0.112850935,0.047442175,6681.316226,,0.08,52754,0.24663107,,23807,0.237157139,0.156046541,0.003781989,0.001512796,0.005672984,0.000210111,0.014455604,0.966340295,0.004830918,0.499558768,0.799214759,512.73,3,2.7,63.3,423.1,0.158576052,,53,0.9,29.05389322,396.5,142,0.214450033,0.020759543,0.6367,1.8,,0.218448115,,,0.813,0.34722,5,0.107,,0,4,621.8,,0.363254642,2877,3750,3673,1546,11846,2780,3841,3556,1738,11915,0.04
WI,Iron County,7256.52,0.086,3.2,2.4,,0.194,0.293,7.764058367,0.229,0.500169033,0.302,0.333333333,84.8,14.58670989,0.122746977,0.000508992,0.000337041,,52.14474922,0.871794872,0.725806452,0.936,0.647325476,0.115884477,0.213,0.174,0.323799796,311.3879004,85.6,10.81,0.116925916,0.165837479,0.83148295,0.224,353.2,,,0.117,,0.134,0.070985539,,,0.141939252,0.056862745,7796.98264,,0.049,39130,0.414664981,,5934,0.159083249,0.275362319,0.001333778,0.007169056,0.003334445,0,0.006835612,0.972990997,0.001560874,0.499499833,0.677991886,424.16,4.4,,62.3,463.4,0.156626506,,15,,16.51554404,243.7,62.3,0.281213531,0,0.64,6.2,0.296,0.379093199,,,0.887,0.16279,9,0.131,,0,5.1,914.8,132.7,0.30634759,395,690,1116,701,2902,412,788,983,789,2972,-0.14
